,Unnamed: 0,ProductId,Title,Description,Vendor,ProductType,Price,ImageURL,ProductURL
82,82,9343367282972,A Duchess Required: A Historical Regency Romance Novel (Unexpected Duchesses Book 1),"“You need a husband and I need a mother for my daughter. So marry me, My Lady…”Despite being a spinster, Lady Esther is desperate to prove her worth. But her parents ruin everything when they arrange a marriage for her with the worst possible groom…The recluse Duke Phillip has killed his wife. Or at least that’s what everyone says while he tries to raise his daughter alone. And the task proves impossible unless… he finds a bride!Yet Phillip’s determination to keep their marriage only on paper wavers. For he cannot deny the attraction he feels for Esther. Even if it makes him face his greatest fear: losing another wife…*If you like powerful Dukes, loving Duchesses and a marvelous depiction of the majestic Regency and Victorian era, then A Duchess Required is the novel for you.An enchanting regency romance by Cobalt Fairy of 80,000 words (around 400 pages) written by Hazel Linwood. No cheating, no cliffhangers, and a sweet happily ever after.Pick up ""A Duchess Required"" today to discover Hazel's captivating story!",Hazel Linwood,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51RKeNyObXL._SY445_SX342_ffc06211-8bb3-423c-94f8-94c56f4eabcb.jpg?v=1715062085,https://shopingai.myshopify.com/products/a-duchess-required-a-historical-regency-romance-novel-unexpected-duchesses-book-1
83,83,9344863076636,"A Dune Companion: Characters, Places and Terms in Frank Herbert's Original Six Novels: 62 (Critical Explorations in Science Fiction and Fantasy)","This companion to Frank Herbert’s six original Dune novels―Dune, Dune Messiah, Children of Dune, God Emperor of Dune, Heretics of Dune and Chapterhouse: Dune―provides an encyclopedia of characters, locations, terms and other elements, and highlights the series’ underrated aesthetic integrity. An extensive introduction covers themes of ecology, chaos theory, concepts and structures, and Joseph Campbell’s monomyth in Herbert’s narrative.",Donald E. Palumbo,Books › Reference › Encyclopaedias & Reference Works,3483.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/414dmjrNaUL._SY445_SX342.jpg?v=1715062676,https://shopingai.myshopify.com/products/a-dune-companion-characters-places-and-terms-in-frank-herberts-original-six-novels-62-critical-explorations-in-science-fiction-and-fantasy
84,84,9343395004700,A Fate Inked in Blood: The number 1 Sunday Times bestselling fantasy romance,"THE NUMBER ONE SUNDAY TIMES BESTSELLER--------------------------------------------------------------------------------A shield maiden blessed by the gods battles to unite a nation under a power-hungry king - while also fighting her growing desire for his fiery son - in this Norse-inspired fantasy romance from the bestselling author of The Bridge Kingdom series.Bound in an unwanted marriage, Freya spends her days gutting fish, but dreams of becoming a warrior. And of putting an axe in her boorish husband's back.Freya's dreams abruptly become reality when her husband betrays her to the region's jarl, landing her in a fight to the death against his son. To survive, Freya is forced to reveal her deepest secret: she possesses a drop of a goddess's blood, which gives her magic capable of repelling any attack. Amagic that was foretold would unite the fractured nation of Skaland beneath a king-the one who controls the shield maiden's fate.Believing he's destined to rule Skaland, the fanatical jarl binds Freya with a blood oath and orders his son, Bjorn, to protect Freya from their enemies. Desperate to prove her strength, Freya must train to fight and learn to control her magic, all while facing perilous tests set by the gods. Except the greatest test of all may be resisting her forbidden attraction to Bjorn. If Freya succumbs to her lust for the charming and fierce warrior, she risks not only her own destiny but the fate of all the people she swore to protect.No. 1 Sunday Times bestseller, March 2024",Danielle L. Jensen,Books › Romance › Historical,879.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51xABoWyMAL._SY445_SX342.jpg?v=1714994609,https://shopingai.myshopify.com/products/a-fate-inked-in-blood-the-number-1-sunday-times-bestselling-fantasy-romance
85,85,9343302730012,A Gentleman in Moscow,"** Available for pre-order, THE LINCOLN HIGHWAY, the dazzling new novel from Amor Towles **Chosen for the Duchess of Cornwall's online book club The Reading RoomOVER A MILLION COPIES SOLD: a BBC Radio 4 Book Club choice, soon to be a major TV series starring Kenneth Branagh_________________________'A wonderful book' - Tana French'This novel is astonishing, uplifting and wise. Don't miss it' - Chris Cleave'No historical novel this year was more witty, insightful or original' - Sunday Times, Books of the Year'[A] supremely uplifting novel ... It's elegant, witty and delightful - much like the Count himself.' - Mail on Sunday, Books of the Year'Charming ... shows that not all books about Russian aristocrats have to be full of doom and nihilism' - The Times, Books of the Year_________________________On 21 June 1922, Count Alexander Rostov - recipient of the Order of Saint Andrew, member of the Jockey Club, Master of the Hunt - is escorted out of the Kremlin, across Red Square and through the elegant revolving doors of the Hotel Metropol.Deemed an unrepentant aristocrat by a Bolshevik tribunal, the Count has been sentenced to house arrest indefinitely. But instead of his usual suite, he must now live in an attic room while Russia undergoes decades of tumultuous upheaval.Can a life without luxury be the richest of all?_________________________A BOOK OF THE DECADE, 2010-2020 (INDEPENDENT)THE TIMES BOOK OF THE YEAR 2017A SUNDAY TIMES BOOK OF THE YEAR 2017A MAIL ON SUNDAY BOOK OF THE YEAR 2017A DAILY EXPRESS BOOK OF THE YEAR 2017AN IRISH TIMES BOOK OF THE YEAR 2017ONE OF BARACK OBAMA'S BEST BOOKS OF 2017ONE OF BILL GATES'S SUMMER READS OF 2019NOMINATED FOR THE 2018 INDEPENDENT BOOKSELLERS WEEK AWARD",Amor Towles,Books › Literature & Fiction › Contemporary Fiction,397.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/516AHFg8hbL._SY445_SX342_8719dcd9-3407-4524-ae68-ceebf88f502e.jpg?v=1715061043,https://shopingai.myshopify.com/products/a-gentleman-in-moscow
86,86,9344821985564,A Good Girl's Guide to Murder (Box Set of 3 Books),"Holly Jackson’s A Good Girl’s Guide to Murder trilogy now newly available as a boxed set for the first time. These stunning paperback editions of the trilogy will be sure to delight both existing fans and new readers. A Good Girl's Guide to Murder is The New York Times No.1 bestselling YA crime thriller and WINNER of The British Book Awards' Children's Book of the Year 2020 and shortlisted for the Waterstones Children’s Book Prize 2020 A GOOD GIRL'S GUIDE TO MURDER The New York Times No.1 bestselling YA crime thriller that everyone is talking about! A Good Girl's Guide to Murder is the first novel in the trilogy. GOOD GIRL, BAD BLOOD The New York Times best-selling, brilliantly crafted crime-thriller sequel to the no.1 debut of 2019, A GOOD GIRL'S GUIDE TO MURDER. AS GOOD AS DEAD THE THIRD AND FINAL THRILLING BOOK IN THE BESTSELLING AND AWARD-WINNING A GOOD GIRL’S GUIDE TO MURDER TRILOGY",Holly Jackson,Books › Teen & Young Adult › Literature & Fiction,903.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41FEtRdpokL._SX342_SY445.jpg?v=1715060516,https://shopingai.myshopify.com/products/a-good-girls-guide-to-murder-box-set-of-3-books
87,87,9344859865372,A Groom for the Silent Bride: A Historical Western Romance Novel,"Silenced by tragedy, Lizzie Cameron has not spoken a word since the day she witnessed the brutal murder of her parents. Living under the protective care of her aunt on a desolate ranch, she communicates only through the delicate gestures of sign language, her voice a long-lost echo of her past. Despite the loving care she receives, Lizzie’s world is a solitary landscape of unspoken words and unfulfilled dreams. Longing for a connection, she feels a flicker of hope when she first sees Sam Thornton, a man marked by his own shadows. Could he be someone who can hear the voice of her heart?
Can she find the courage to claim the love she yearns for?
Sam Thornton, scarred by a youth filled with loneliness and misunderstandings, escaped an unhappy family life seeking redemption far from his past errors. Offered a chance to rebuild the failing Cameron ranch—and possibly mend a broken heart—he embraces the challenge. His arrival is met with suspicion, but it's Lizzie's silent world he wishes to change, hoping to break through the barriers of her isolation.
Can he protect her from his own bitter past?
As their lives intertwine amidst the backdrop of the rugged prairie, the return of a sinister figure from Lizzie’s past threatens the fragile bond they are beginning to forge. With danger lurking close and secrets threatening to break them apart, can Lizzie and Sam’s growing connection survive, or will the challenges they face stop their heartbeats forever?
""A Groom for the Silent Bride"" is a historical romance novel of approximately 80,000 words. No cheating, no cliffhangers, and a guaranteed happily ever after.",Leslie Hales,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/418txW_TCsL._SY445_SX342.jpg?v=1715062507,https://shopingai.myshopify.com/products/a-groom-for-the-silent-bride-a-historical-western-romance-novel
88,88,9344860094748,"A Guide for Women with Avoidant Attachment: Overcome Anxiety, Build Secure Love and Forge Long-Lasting Relationships (Attachment Styles Series Book 4)","Have you had enough of feeling apart from your relationships? Do you tend to back off when things get too close?I am pleased to present ""A Guide For Women with Avoidant Attachment,"" a thorough guide created to assist you in navigating the intricacies of relationships and embracing a more satisfying romantic life. This book will provide you with insightful knowledge, useful tactics, and powerful activities to help you get over the difficulties caused by avoidant attachment and create the close relationships you want.Important Topics Addressed in This Guide: Comprehending Avoidant Attachment: Examine the causes, traits, and effects of avoidant attachment on your relationships.Understanding Attachment Patterns: To have a deeper understanding of your relationship dynamics, learn to recognize avoidant attachment patterns in both yourself and your partners.Embracing Vulnerability: Learn how vulnerability may strengthen intimacy and connection in your relationships and how it can transform. Successful Communication Techniques: Learn the art of communication so that you can confidently communicate your needs, feelings, and limits.Developing Secure Attachments: Discover tried-and-true methods for developing secure attachments that can strengthen mutual support, closeness, and trust in your relationships.Managing Relationship Challenges: Acquire useful skills and knowledge to resolve typical disputes and obstacles in relationships gracefully and resiliently.Embracing Personal Growth: As you strive to build the connections you want, embrace opportunities for personal development and self-discovery.Creating Emotional Safety: Establish a loving, secure space where you and your spouse can be honest with one another and truly connect.Honoring Milestones: Honor the strides you take in the direction of stable relationships and deep connections. Constantly Nurturing Love: Commit to always fostering love and connection in your relationships, understanding that these are processes that will take time to develop and change.Guarantee:With the help of ""A Guide For Women with Avoidant Attachment,"" you can go through life with company. Every page offers helpful counsel, doable solutions, and supportive direction to help you along the journey. Intimacy, love, and fulfillment in relationships are something you deserve, and this book is meant to help you get it.Set off on this life-changing adventure now and experience the happiness and fulfillment that come from accepting safe attachments and deep relationships. This is where your journey to enduring love begins.Scroll up and select ""Add to Cart"" to get started on your journey right now!",Meghan J. Brooks,"Books › Health, Family & Personal Development › Self-Help",0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51UVX6obQHL._SY445_SX342.jpg?v=1715062525,https://shopingai.myshopify.com/products/a-guide-for-women-with-avoidant-attachment-overcome-anxiety-build-secure-love-and-forge-long-lasting-relationships-attachment-styles-series-book-4
89,89,9343568052508,A Heart Full of Hope: The Magic of Second Chances ǀ A motivational story about new beginnings,"Moyna is a promising young girl, full of life. Her destiny takes an unexpected turn when she gets tricked and trafficked to the dark dungeons of the red-light area in Kolkata. Life gives her a second chance when she is rescued from the murky lanes. Moyna finds herself a shelter and a family, trying to make the most of what life has given her. As she chases her dream of becoming an entrepreneur, she meets Aryan - a dashing young man, who makes her believe in herself and fills up the void in her heart. Will she be able to call the adoptive family her own? Will this second chance be the new beginning she has been waiting for? Starting off on her new journey as Ahana, she decides to stop at nothing! A HEART FULL OF HOPE is a story of realising dreams, fulfilling promises, resilience and mending hearts. Because in the end, it doesn’t matter who was right, but what is left in a relationship!",Shibaji Bose,Books › Literature & Fiction › Indian Writing,191.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51zEppOVf7L._SY445_SX342.jpg?v=1714995980,https://shopingai.myshopify.com/products/a-heart-full-of-hope-the-magic-of-second-chances-ǀ-a-motivational-story-about-new-beginnings
90,90,9343439012124,"A History of Ancient and Early Medieval India |for UPSC | Civil Services Exam | State Administrative exams | Stone Age to the 12th Century| by Upinder Singh, 2nd Edition","Established as a classic in its first edition, the second edition of Upinder Singh’s A History of Ancient and Early Medieval India, incorporates the latest discoveries, research, and insights in the field. Drawing on a vast array of textual, archaeological, and visual sources, it weaves together discussions of politics, economy, society, religion, philosophy, art, and ideas into a seamless narrative. The book reveals the complex and dynamic history of the regions of the subcontinent across millennia by focusing on macro-level changes as well the everyday lives of ordinary people. Widely acclaimed as an excellent introduction to the subject for general readers as well as the most comprehensive and authoritative textbook for undergraduate and postgraduate students, this classic maintains its reputation of offering a lucid, detailed, and balanced exposition, equipping readers with skills to critically assess historical evidence, arguments, and debates.",Upinder Singh,Books › Exam Preparation › Exams by UPSC,653.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51A6RaCtbCL._SX342_SY445.jpg?v=1714994799,https://shopingai.myshopify.com/products/a-history-of-ancient-and-early-medieval-india-for-upsc-civil-services-exam-state-administrative-exams-stone-age-to-the-12th-century-by-upinder-singh-2nd-edition
91,91,9344812679452,"A History of Ancient and Early Medieval India, From the Stone Age to the 12th Century by Upendra Singh, 2nd Edition","Established as a classic in its first edition, the second edition of Upinder Singh’s A History of Ancient and Early Medieval India, incorporates the latest discoveries, research, and insights in the field. Drawing on a vast array of textual, archaeological, and visual sources, it weaves together discussions of politics, economy, society, religion, philosophy, art, and ideas into a seamless narrative. The book reveals the complex and dynamic history of the regions of the subcontinent across millennia by focusing on macro-level changes as well the everyday lives of ordinary people. Widely acclaimed as an excellent introduction to the subject for general readers as well as the most comprehensive and authoritative textbook for undergraduate and postgraduate students, this classic maintains its reputation of offering a lucid, detailed, and balanced exposition, equipping readers with skills to critically assess historical evidence, arguments, and debates.",Upinder Singh,Books › Exam Preparation › Exams by UPSC,778.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51A6RaCtbCL._SX342_SY445_287e30c5-5912-4833-8744-4d3c4b1bcbf3.jpg?v=1715060034,https://shopingai.myshopify.com/products/a-history-of-ancient-and-early-medieval-india-from-the-stone-age-to-the-12th-century-by-upendra-singh-2nd-edition
92,92,9343333531932,A History of Indian Philosophy: Vol. I: 1,"Immerse yourself in the intellectual richness of Indian philosophical traditions with this scholarly masterpiece that unveils the development of philosophical thought in India from the Vedic period to the early centuries of the Common Era. This insightful book presents a panoramic view of diverse philosophical schools, including Nyaya, Vaisheshika, Samkhya, Yoga, and others, and offers invaluable insights into their key tenets and contributions. Extensive research and lucid writing make this volume an essential reference for students, scholars, and enthusiasts of Indian philosophy worldwide.  A captivating journey through the philosophical heritage of India! A comprehensive exploration of the evolution of Indian philosophical thought. Highlights the philosophical systems, thinkers, and their ideas that have shaped Indian culture and spirituality. An extensive overview of the diverse schools of Indian philosophy and their principles. A perfect value addition for any library. An ideal choice for lovers of history and philosophy.",Surendranath Dasgupta,Books › Religion & Spirituality › Religious Studies,339.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/519kwqLxZNL._SX342_SY445_7b73b57e-6ab6-436a-9aa5-bf4aa4b86bf9.jpg?v=1715061944,https://shopingai.myshopify.com/products/a-history-of-indian-philosophy-vol-i-1
93,93,9343321375004,A Hunter's Unseen Shadow: A Historical Western Adventure Novel,"In the dusty heart of the American West, Lucas ""Lucky"" Malone, a seasoned bounty hunter with a past shrouded in sorrow, rides alone. His journey is a relentless pursuit, seeking justice in a land where lawlessness reigns supreme. Lucas's hardened exterior hides a soul tormented by a tragic family loss, driving him to seek redemption through each outlaw he captures. But his solitary existence is disrupted by whispers of a fallen lawman turned outlaw, a story that lures Lucas into the depths of mystery and intrigue…
Will his quest lead him to salvation or deeper into the shadows of his haunted past?
Eva Turner, a determined woman managing a trading post in the wilderness of Dustwood, emerges as an unlikely ally in Lucas's quest. Her brother, Silas ""Scar"" McCallister, the very man Lucas seeks, is entangled in a web of crime and conspiracy. Eva, steadfast in her belief in Silas's innocence, insists on joining Lucas, driven by fierce loyalty and a hidden agenda. As their paths intertwine, Eva's resilience and resourcefulness challenge Lucas's lone-wolf approach.
Can their uneasy alliance withstand the revelations that await them in their hunt for Silas?
As Lucas and Eva delve deeper, they find themselves against a corrupt businessman with insidious plans. His scheme threatens the fragile balance of the frontier towns, exploiting their vulnerabilities for his own gain…. Will Lucas and Eva's journey through the treacherous terrain of the Wild West lead them to justice, or will the shadows of their past consume them?
""A Hunter's Unseen Shadow"" is a historical adventure novel of approximately 60,000 words. No cliffhangers, only pure unadulterated action.",Johnnie Burns,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41cQEt55BoL._SY445_SX342.jpg?v=1714994288,https://shopingai.myshopify.com/products/a-hunters-unseen-shadow-a-historical-western-adventure-novel
94,94,9344856752412,A Lady's Forbidden Diary: A Historical Regency Romance Novel,"Lady Janine Cook, daughter of the Duke of Sussex, is in turmoil. Her father's insistence on marriage by her next birthday leaves her in distress, especially since the match he's chosen is the oppressive and controlling Viscount Shardwood. To complicate things even further, although she can hardly admit it to herself, Lady Janine’s true feelings lay with another. Douglas Irvin, the Viscount who stole her thoughts, might be a friend of the family, but she knows her stubborn father will never change his mind. She can at least confess all of her heart’s secrets to her dear diary…
When the diary is mysteriously lost though, her deepest longing is bound to be revealed…
On the other hand, Viscount Banks, formerly known as simply Douglas, grapples with unexpected responsibilities thrust upon him after the tragic deaths of his father and brother. Returning to Sussex, he reunites with Lady Janine, who ignites profound feelings in him. Due to her engagement though, he knows he must keep a proper distance, but he simply cannot help falling for her.
Will this mesmerizing encounter distract him from finding the truth about his family?
As they unite to uncover the mysteries surrounding them, Janine and Douglas find themselves irresistibly drawn to each other. However, with Janine's wedding looming, they must navigate the delicate balance between duty and love. Will they be able to resist destiny's calling? Or is it already too late to untangle their hearts?
""A Lady's Forbidden Diary"" is a historical romance novel of approximately 60,000 words. No cheating, no cliffhangers, and a guaranteed happily ever after.",Abigail Agar,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51U_SxRWgFL._SY445_SX342.jpg?v=1715062340,https://shopingai.myshopify.com/products/a-ladys-forbidden-diary-a-historical-regency-romance-novel
95,95,9343552028956,A Lady’s Propitious Match: A Historical Regency Romance Novel (Regency Marriages of Convenience Book 3),"Forbidden love defies the chains of duty...
Lady Clara Belmont yearns to pursue her artistic passions yet chafes at the rigid expectations placed on her as an earl’s daughter on the marriage mart. While her parents leverage her chances at prestigious alliances, Clara feels constrained maneuvering superficial suitors paraded before her more for credentials than compatibility. When chance brings intriguing second son Christopher Fitzhugh across Clara’s path though at a high society ball, instant rapport awakens Clara’s mind and spirit in ways no other gentleman has managed. As friendship blossoms, so too does an charged undercurrent neither can ignore...
Worldly Christopher Fitzhugh returns to London hoping to grow his creative tutoring business, not chain himself to society’s marriage ideals. But avoiding his meddling mother’s aggressive matchmaking schemes with the daughter of family friends proves trickier than anticipated. However, from the moment vivacious Lady Clara enters Christopher’s orbit with her fiery intelligence and artistic soul, she captures both his attention and heart irrevocably. To gain autonomy without severing family ties, Christopher and Clara orchestrate a fake courtship only to tumble rapidly into love’s realities, intensified by the very facades they cling to.
Will upholding their romantic deceptions enable two star-crossed dreamers to transcend the divides of class and convention to embrace reality’s passion? Or will ruthless revelations from those who would control their destinies doom love’s consummation before it sparks into glorious flame?
Forbidden love defies the chains of duty...Lady Clara Belmont yearns to pursue her artistic passions yet chafes at the rigid expectations placed on her as an earl’s daughter on the marriage mart. While her parents leverage her chances at prestigious alliances, Clara feels constrained maneuvering superficial suitors paraded before her more for credentials than compatibility. When chance brings intriguing second son Christopher Fitzhugh across Clara’s path though at a high society ball, instant rapport awakens Clara’s mind and spirit in ways no other gentleman has managed. As friendship blossoms, so too does an charged undercurrent neither can ignore...Worldly Christopher Fitzhugh returns to London hoping to grow his creative tutoring business, not chain himself to society’s marriage ideals. But avoiding his meddling mother’s aggressive matchmaking schemes with the daughter of family friends proves trickier than anticipated. However, from the moment vivacious Lady Clara enters Christopher’s orbit with her fiery intelligence and artistic soul, she captures both his attention and heart irrevocably. To gain autonomy without severing family ties, Christopher and Clara orchestrate a fake courtship only to tumble rapidly into love’s realities, intensified by the very facades they cling to.Will upholding their romantic deceptions enable two star-crossed dreamers to transcend the divides of class and convention to embrace reality’s passion? Or will ruthless revelations from those who would control their destinies doom love’s consummation before it sparks into glorious flame?*If you like engaging characters, heart-wrenching twists and turns, and romance, you’ll love “A Lady’s Propitious Match”!A captivating regency romance of 60,000 words. No cheating, no cliffhangers, and a sweet happily ever after.Also available with Kindle Unlimited!",Amanda Stones,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41g1FhNt37L._SY445_SX342.jpg?v=1714995458,https://shopingai.myshopify.com/products/a-lady-s-propitious-match-a-historical-regency-romance-novel-regency-marriages-of-convenience-book-3
96,96,9344810385692,A Life in the Shadows: A Memoir,"No Indian spymaster has, until now, written a memoir. A.S. Dulat is the first to do so, and in A Life in the Shadows he does it with considerable elan.
He is one of India's most successful spymasters, his name synonymous with the Kashmir issue. His methods of engagement and accommodation with all people and perspectives from India's most conflicted state are legendary. The author of two bestselling books, Kashmir: The Vajpayee Years (2014) and The Spy Chronicles: R&amp;AW, ISI and the Illusion of Peace (2018), Dulat's views on India, Pakistan and Kashmir are well-known and sought after.
Yet very little is known about him, primarily because the former spymaster has been notoriously private about his personal life. In this unusual and unique memoir, Dulat breaks that silence for the first time. This is not a traditional, linear narrative as much as a selection of stories from across space and time. Still bound by the rules of secrecy of his trade, he tells a fascinating story of a life richly lived and insightfully observed. From a Partition-bloodied childhood in Lahore and New Delhi to his early years as a young intelligence officer; from meetings with international spymasters to travels around the world; from his observations on Kashmir-political and personal-post the abrogation of Article 370, to his encounters with world leaders, politicians and celebrities; moving from Bhopal to Nepal and from Kashmir to China, Dulat tells the story of his life with remarkable honesty, verve and wit.",Amarjit Singh Dulat,Books › Higher Education Textbooks › Social Sciences,456.69,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41iUdP0aG3L._SY445_SX342.jpg?v=1715059906,https://shopingai.myshopify.com/products/a-life-in-the-shadows-a-memoir
97,97,9344812712220,A Life in Words: Memoirs (B),"A Life in Words, the first complete translation of Ismat Chughtai's celebrated memoir Kaghazi hai Pairahan, provides a delightful account of several crucial years of her life. Along side vivid descriptions of her childhood years are the conflicted experiences of growing up in a large Muslim family during the early decades of the twentieth century. Chughtai is searingly honest about her fight to get an education and the struggle to find her own voice as a writer. The result is a compellingly readable memoir by one of the most significant Urdu writers of all time.",Ismat Chugtai,"Books › Biographies, Diaries & True Accounts › Biographies & Autobiographies",249.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61XXJnsLaaL._SY445_SX342.jpg?v=1715060037,https://shopingai.myshopify.com/products/a-life-in-words-memoirs-b
98,98,9343255642396,A Man Called Ove,"The million-copy bestselling phenomenon, Fredrik Backman's heartwarming debut is a funny, moving, uplifting tale of love and community that will leave you with a spring in your step. Perfect for fans of Rachel Joyce's The Unlikely Pilgrimage of Harold Fry, Graeme Simsion's The Rosie Project and David Nicholl's US. New York Times bestseller'Warm, funny, and almost unbearably moving' Daily Mail'Rescued all those men who constantly mean to read novels but never get round to it' Spectator Books of the YearAt first sight, Ove is almost certainly the grumpiest man you will ever meet. He thinks himself surrounded by idiots - neighbours who can't reverse a trailer properly, joggers, shop assistants who talk in code, and the perpetrators of the vicious coup d'etat that ousted him as Chairman of the Residents' Association. He will persist in making his daily inspection rounds of the local streets. But isn't it rare, these days, to find such old-fashioned clarity of belief and deed? Such unswerving conviction about what the world should be, and a lifelong dedication to making it just so?In the end, you will see, there is something about Ove that is quite irresistible. . .",Fredrik Backman,Books › Literature & Fiction › Contemporary Fiction,213.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51HMnly6NbL._SY445_SX342_35c89c6a-8377-4157-bfe0-d9530f493f5b.jpg?v=1715061025,https://shopingai.myshopify.com/products/a-man-called-ove
99,99,9343388877084,A Memoir of My Former Self: A Life in Writing,"'A guide to the mind of one of the great English novelists of the last half-century' Guardian'Like hearing the voice of an old friend' Observer'Extraordinary . . . a quality of timelessness and prescience' New Statesman, Book of the Year'Magical . . . Here we meet not just Mantel the Cromwell-catcher, but Mantel the quill-sharp critic of contemporary life' The Times, Book of the YearTHE MAGNIFICENT FINAL BOOK FROM THE BESTSELLING AUTHOR OF THE WOLF HALL TRILOGYAs well as her celebrated career as a novelist, Hilary Mantel long contributed to newspapers and journals, unspooling stories from her own life and illuminating the world as she found it. This strand of her writing was an integral part of how she thought of herself. 'Ink is a generative fluid,' she explains. 'If you don't mean your words to breed consequences, don't write at all.' A Memoir of My Former Self collects the finest of this writing over four decades. Mantel's subjects are wide-ranging. She discusses nationalism and her own sense of belonging; our dream life flopping into our conscious life; the mythic legacy of Princess Diana; the many themes that feed into her novels - revolutionary France, psychics, Tudor England - and other novelists, from Jane Austen to V. S. Naipaul. She writes about her father and the man who replaced him; she writes fiercely and heartbreakingly about the battles with her health she endured as a young woman, and the stifling years she found herself living in Saudi Arabia. Here, too, is a selection of her film reviews - from When Harry Met Sally to RoboCop - and, published for the first time, her stunning Reith Lectures, which explore the process of art bringing history and the dead back to life.From her unique childhood to her all-consuming fascination with Thomas Cromwell that grew into the Wolf Hall Trilogy, A Memoir of My Former Self reveals the shape of Hilary Mantel's life in her own dazzling words, 'messages from people I used to be.' Compelling, often very funny, always luminous, it is essential reading from one of our greatest writers.'A smart, deft, meticulous, thoughtful writer, with such a grasp of the dark and spidery corners of human nature' Margaret Atwood'Mantel was a queen of literature . . . her reign was long, varied and uncontested' Maggie O'Farrell",Hilary Mantel,"Books › Biographies, Diaries & True Accounts › Biographies & Autobiographies",614.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41K8Z-hn5xL._SY445_SX342.jpg?v=1714994581,https://shopingai.myshopify.com/products/a-memoir-of-my-former-self-a-life-in-writing
100,100,9343434260764,"A Million Billion Stories: An Adventure Book That Encourages Creative Thinking, Storytelling, Independent thinking | Improve your Language Skills | Fire Up Kids' Imagination | Develop Strong Narrative Skills | Board book by Coco Bear","Are you looking for a book that can spark your child's imagination? Look no further than A Million Billion Stories! This innovative board book offers a tale of adventure with a twist: young readers get to choose their own characters, settings, and plots at every turn. With prompts to help add details, this book is perfect for kids who never want to read the same story twice.
✅ A Million Billion Stories is more than just a fun read. It encourages drama and role-play, helping toddlers express their feelings and encouraging independent thoughts and actions. ✅ It's designed to improve creative thinking and language skills, making it an ideal tool for parents and educators. ✅ This board book is suitable for ages 2 to 7 and features 12 pages of exciting adventure. ✅ Its small size, 6 in x 6 in, makes it easy for young hands to hold and read. Available in English, A Million Billion Stories is the perfect addition to any child's library. ✅ It enhances problem-solving skills. encourages children to make decisions and solve problems by choosing their own characters, settings, and plots. ✅ Stimulates imagination: With an infinite number of story possibilities, this book allows children to explore their creativity and use their imagination to create their own unique tales. ✅ Develops language and vocabulary: By engaging in the story and adding details to the plot, children can improve their language and vocabulary skills. ✅ Promotes reading comprehension: As children actively participate in the story by making choices and adding details, they can improve their reading comprehension skills. ✅ Fosters a love of reading: A Million Billion Stories is a fun and engaging way to introduce children to the joy of reading and storytelling, making it a great addition to any child's bookshelf. ✅ Builds confidence: By making their own choices and creating their own stories, children develop a sense of confidence and independence.",Rashi Gandhi,Books › Children's Books › Picture Books,199.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51sIf0QvPyL._SX342_SY445.jpg?v=1714994777,https://shopingai.myshopify.com/products/a-million-billion-stories-an-adventure-book-that-encourages-creative-thinking-storytelling-independent-thinking-improve-your-language-skills-fire-up-kids-imagination-develop-strong-narrative-skills-board-book-by-coco-bear
